index,"server","path","artist","album","song","genre","type",genre_idx
6679,"OSXAir.home","/Users/rduvalwa2/Music/iTunes/iTunes Music/Music","The Doors","Best of the Doors","03 Love Her Madly.mp3","Rock","Vinyl",1
6680,"OSXAir.home","/Users/rduvalwa2/Music/iTunes/iTunes Music/Music","The Doors","Best of the Doors","07 Riders On The Storm.mp3","Rock","Vinyl",1
6681,"OSXAir.home","/Users/rduvalwa2/Music/iTunes/iTunes Music/Music","The Doors","Best of the Doors","08 Soul Kitchen.mp3","Rock","Vinyl",1
6682,"OSXAir.home","/Users/rduvalwa2/Music/iTunes/iTunes Music/Music","The Doors","Best of the Doors","04 Love Me Two Times.mp3","Rock","Vinyl",1
6683,"OSXAir.home","/Users/rduvalwa2/Music/iTunes/iTunes Music/Music","The Doors","Best of the Doors","10 Touch Me.mp3","Rock","Vinyl",1
6684,"OSXAir.home","/Users/rduvalwa2/Music/iTunes/iTunes Music/Music","The Doors","Best of the Doors","06 People Are Strange.mp3","Rock","Vinyl",1
6685,"OSXAir.home","/Users/rduvalwa2/Music/iTunes/iTunes Music/Music","The Doors","The Future Starts Here_ The Essential Doors Hits","20 The End.m4a","Rock","Download",1
6686,"OSXAir.home","/Users/rduvalwa2/Music/iTunes/iTunes Music/Music","The Doors","The Very Best of the Doors","04 Love Me Two Times.m4a","Rock","Download",1
6687,"OSXAir.home","/Users/rduvalwa2/Music/iTunes/iTunes Music/Music","The Doors","The Very Best of the Doors","14 Five to One.m4a","Rock","Download",1
6688,"OSXAir.home","/Users/rduvalwa2/Music/iTunes/iTunes Music/Music","The Doors","The Very Best of the Doors","29 The Changeling.m4a","Rock","Download",1
6689,"OSXAir.home","/Users/rduvalwa2/Music/iTunes/iTunes Music/Music","The Doors","The Very Best of the Doors","12 Moonlight Drive.m4a","Rock","Download",1
6690,"OSXAir.home","/Users/rduvalwa2/Music/iTunes/iTunes Music/Music","The Doors","The Very Best of the Doors","07 The Crystal Ship.m4a","Rock","Download",1
6691,"OSXAir.home","/Users/rduvalwa2/Music/iTunes/iTunes Music/Music","The Doors","The Very Best of the Doors","20 Tell All the People.m4a","Rock","Download",1
6692,"OSXAir.home","/Users/rduvalwa2/Music/iTunes/iTunes Music/Music","The Doors","The Very Best of the Doors","31 Love Street.m4a","Rock","Download",1
6693,"OSXAir.home","/Users/rduvalwa2/Music/iTunes/iTunes Music/Music","The Doors","The Very Best of the Doors","06 Spanish Caravan.m4a","Rock","Download",1
6694,"OSXAir.home","/Users/rduvalwa2/Music/iTunes/iTunes Music/Music","The Doors","The Very Best of the Doors","18 Riders On the Storm.m4a","Rock","Download",1
6695,"OSXAir.home","/Users/rduvalwa2/Music/iTunes/iTunes Music/Music","The Doors","The Very Best of the Doors","19 My Eyes Have Seen You.m4a","Rock","Download",1
6696,"OSXAir.home","/Users/rduvalwa2/Music/iTunes/iTunes Music/Music","The Doors","The Very Best of the Doors","25 Peace Frog.m4a","Rock","Download",1
6697,"OSXAir.home","/Users/rduvalwa2/Music/iTunes/iTunes Music/Music","The Doors","The Very Best of the Doors","32 Ghost Song.m4a","Rock","Download",1
6698,"OSXAir.home","/Users/rduvalwa2/Music/iTunes/iTunes Music/Music","The Doors","The Very Best of the Doors","34 Roadhouse Blues.m4a","Rock","Download",1
6699,"OSXAir.home","/Users/rduvalwa2/Music/iTunes/iTunes Music/Music","The Doors","The Very Best of the Doors","30 Wishful Sinful.m4a","Rock","Download",1
6700,"OSXAir.home","/Users/rduvalwa2/Music/iTunes/iTunes Music/Music","The Doors","The Very Best of the Doors","21 Hello, I Love You.m4a","Rock","Download",1
6701,"OSXAir.home","/Users/rduvalwa2/Music/iTunes/iTunes Music/Music","The Doors","The Very Best of the Doors","03 Alabama Song (Whisky Bar).m4a","Rock","Download",1
6702,"OSXAir.home","/Users/rduvalwa2/Music/iTunes/iTunes Music/Music","The Doors","The Very Best of the Doors","13 End of the Night.m4a","Rock","Download",1
6703,"OSXAir.home","/Users/rduvalwa2/Music/iTunes/iTunes Music/Music","The Doors","The Very Best of the Doors","09 The End.m4a","Rock","Download",1
6704,"OSXAir.home","/Users/rduvalwa2/Music/iTunes/iTunes Music/Music","The Doors","The Very Best of the Doors","24 Soul Kitchen.m4a","Rock","Download",1
6705,"OSXAir.home","/Users/rduvalwa2/Music/iTunes/iTunes Music/Music","The Doors","The Very Best of the Doors","27 Waiting for the Sun.m4a","Rock","Download",1
6706,"OSXAir.home","/Users/rduvalwa2/Music/iTunes/iTunes Music/Music","The Doors","The Very Best of the Doors","11 Back Door Man.m4a","Rock","Download",1
6707,"OSXAir.home","/Users/rduvalwa2/Music/iTunes/iTunes Music/Music","The Doors","The Very Best of the Doors","05 Light My Fire.m4a","Rock","Download",1
6708,"OSXAir.home","/Users/rduvalwa2/Music/iTunes/iTunes Music/Music","The Doors","The Very Best of the Doors","28 Touch Me.m4a","Rock","Download",1
6709,"OSXAir.home","/Users/rduvalwa2/Music/iTunes/iTunes Music/Music","The Doors","The Very Best of the Doors","02 Strange Days.m4a","Rock","Download",1
6710,"OSXAir.home","/Users/rduvalwa2/Music/iTunes/iTunes Music/Music","The Doors","The Very Best of the Doors","08 The Unknown Soldier.m4a","Rock","Download",1
6711,"OSXAir.home","/Users/rduvalwa2/Music/iTunes/iTunes Music/Music","The Doors","The Very Best of the Doors","16 Twentieth Century Fox.m4a","Rock","Download",1
6712,"OSXAir.home","/Users/rduvalwa2/Music/iTunes/iTunes Music/Music","The Doors","The Very Best of the Doors","22 The WASP (Texas Radio and the Big Beat).m4a","Rock","Download",1
6713,"OSXAir.home","/Users/rduvalwa2/Music/iTunes/iTunes Music/Music","The Doors","The Very Best of the Doors","33 Gloria (Live).m4a","Rock","Download",1
6714,"OSXAir.home","/Users/rduvalwa2/Music/iTunes/iTunes Music/Music","The Doors","The Very Best of the Doors","15 When the Music's Over.m4a","Rock","Download",1
6715,"OSXAir.home","/Users/rduvalwa2/Music/iTunes/iTunes Music/Music","The Doors","The Very Best of the Doors","10 People Are Strange.m4a","Rock","Download",1
6716,"OSXAir.home","/Users/rduvalwa2/Music/iTunes/iTunes Music/Music","The Doors","The Very Best of the Doors","17 Love Her Madly.m4a","Rock","Download",1
6717,"OSXAir.home","/Users/rduvalwa2/Music/iTunes/iTunes Music/Music","The Doors","The Very Best of the Doors","23 Not to Touch the Earth.m4a","Rock","Download",1
6718,"OSXAir.home","/Users/rduvalwa2/Music/iTunes/iTunes Music/Music","The Doors","The Very Best of the Doors","26 L.A. Woman.m4a","Rock","Download",1
6719,"OSXAir.home","/Users/rduvalwa2/Music/iTunes/iTunes Music/Music","The Doors","The Very Best of the Doors","01 Break On Through.m4a","Rock","Download",1
6720,"OSXAir.home","/Users/rduvalwa2/Music/iTunes/iTunes Music/Music","The Doors","The Doors","01 Break On Through (To the Other Side).m4a","Rock","Download",1
6721,"OSXAir.home","/Users/rduvalwa2/Music/iTunes/iTunes Music/Music","David Bromberg Band","Midnight On the Water David Bromberg Band","05 Don't Put That Thing On Me.m4a","Rock","Download",1
6722,"OSXAir.home","/Users/rduvalwa2/Music/iTunes/iTunes Music/Music","David Bromberg Band","Midnight On the Water David Bromberg Band","07 Dark Hollow.m4a","Rock","Download",1
6723,"OSXAir.home","/Users/rduvalwa2/Music/iTunes/iTunes Music/Music","David Bromberg Band","Midnight On the Water David Bromberg Band","09 The Joke's On Me.m4a","Rock","Download",1
6724,"OSXAir.home","/Users/rduvalwa2/Music/iTunes/iTunes Music/Music","David Bromberg Band","Midnight On the Water David Bromberg Band","04 Nobody's.m4a","Rock","Download",1
6725,"OSXAir.home","/Users/rduvalwa2/Music/iTunes/iTunes Music/Music","David Bromberg Band","Midnight On the Water David Bromberg Band","08 If I Get Lucky.m4a","Rock","Download",1
6726,"OSXAir.home","/Users/rduvalwa2/Music/iTunes/iTunes Music/Music","David Bromberg Band","Midnight On the Water David Bromberg Band","06 Mr. Blue.m4a","Rock","Download",1
6727,"OSXAir.home","/Users/rduvalwa2/Music/iTunes/iTunes Music/Music","David Bromberg Band","Midnight On the Water David Bromberg Band","10 Midnight On the Water (A Texas Waltz).m4a","Rock","Download",1
6728,"OSXAir.home","/Users/rduvalwa2/Music/iTunes/iTunes Music/Music","David Bromberg Band","Midnight On the Water David Bromberg Band","02 Yankee's Revenge.m4a","Rock","Download",1
6729,"OSXAir.home","/Users/rduvalwa2/Music/iTunes/iTunes Music/Music","David Bromberg Band","Midnight On the Water David Bromberg Band","03 I Like to Sleep Late In the Morning.m4a","Rock","Download",1
6730,"OSXAir.home","/Users/rduvalwa2/Music/iTunes/iTunes Music/Music","David Bromberg Band","Midnight On the Water David Bromberg Band","01 (What A) Wonderful World.m4a","Rock","Download",1
6731,"OSXAir.home","/Users/rduvalwa2/Music/iTunes/iTunes Music/Music","David Allan Coe","The Essential David Allan Coe","10 Tennessee Whiskey.mp3","Country","CD",1
6732,"OSXAir.home","/Users/rduvalwa2/Music/iTunes/iTunes Music/Music","David Allan Coe","The Essential David Allan Coe","02 Would You Lay With Me (In A Field Of Stone).mp3","Country","CD",1
6733,"OSXAir.home","/Users/rduvalwa2/Music/iTunes/iTunes Music/Music","David Allan Coe","The Essential David Allan Coe","09 Jack Daniel's, If You Please.mp3","Country","CD",1
6734,"OSXAir.home","/Users/rduvalwa2/Music/iTunes/iTunes Music/Music","David Allan Coe","The Essential David Allan Coe","08 (If I Could Climb) The Walls Of The Bottle.mp3","Country","CD",1
6735,"OSXAir.home","/Users/rduvalwa2/Music/iTunes/iTunes Music/Music","David Allan Coe","The Essential David Allan Coe","01 The Ride.mp3","Country","CD",1
6736,"OSXAir.home","/Users/rduvalwa2/Music/iTunes/iTunes Music/Music","David Allan Coe","The Essential David Allan Coe","13 Don't Cry Darlin' (Recitation By George Jones).mp3","Country","CD",1
6737,"OSXAir.home","/Users/rduvalwa2/Music/iTunes/iTunes Music/Music","David Allan Coe","The Essential David Allan Coe","12 Mona Lisa Lost Her Smile.mp3","Country","CD",1
6738,"OSXAir.home","/Users/rduvalwa2/Music/iTunes/iTunes Music/Music","David Allan Coe","The Essential David Allan Coe","04 Willie, Waylon And Me.mp3","Country","CD",1
6739,"OSXAir.home","/Users/rduvalwa2/Music/iTunes/iTunes Music/Music","David Allan Coe","The Essential David Allan Coe","14 Need A Little Time Off For Bad Behavior.mp3","Country","CD",1
6740,"OSXAir.home","/Users/rduvalwa2/Music/iTunes/iTunes Music/Music","David Allan Coe","The Essential David Allan Coe","07 Take This Job And Shove It.mp3","Country","CD",1
6741,"OSXAir.home","/Users/rduvalwa2/Music/iTunes/iTunes Music/Music","David Allan Coe","The Essential David Allan Coe","03 You Never Even Called Me By My Name.mp3","Country","CD",1
6742,"OSXAir.home","/Users/rduvalwa2/Music/iTunes/iTunes Music/Music","David Allan Coe","The Essential David Allan Coe","05 Longhaired Redneck.mp3","Country","CD",1
6743,"OSXAir.home","/Users/rduvalwa2/Music/iTunes/iTunes Music/Music","David Allan Coe","The Essential David Allan Coe","11 Now I Lay Me Down To Cheat.mp3","Country","CD",1
6744,"OSXAir.home","/Users/rduvalwa2/Music/iTunes/iTunes Music/Music","David Allan Coe","The Essential David Allan Coe","06 If That Ain't Country.mp3","Country","CD",1
6745,"OSXAir.home","/Users/rduvalwa2/Music/iTunes/iTunes Music/Music","David Allan Coe","20 All-Time Greatest Hits","01 You Never Even Called Me By My Name (The Perfect Country and Western Song).m4a","Rock","Download",1
6746,"OSXAir.home","/Users/rduvalwa2/Music/iTunes/iTunes Music/Music","The Traveling Wilburys","The Traveling Wilburys, Vol. 1","10 End Of The Line.mp3","Rock","CD",1
6747,"OSXAir.home","/Users/rduvalwa2/Music/iTunes/iTunes Music/Music","The Traveling Wilburys","The Traveling Wilburys, Vol. 1","08 Margarita.mp3","Rock","CD",1
6748,"OSXAir.home","/Users/rduvalwa2/Music/iTunes/iTunes Music/Music","The Traveling Wilburys","The Traveling Wilburys, Vol. 1","21 Wilbury Twist.mp3","Rock","CD",1
6749,"OSXAir.home","/Users/rduvalwa2/Music/iTunes/iTunes Music/Music","The Traveling Wilburys","The Traveling Wilburys, Vol. 1","14 The Devil's Been Busy.mp3","Rock","CD",1
6750,"OSXAir.home","/Users/rduvalwa2/Music/iTunes/iTunes Music/Music","The Traveling Wilburys","The Traveling Wilburys, Vol. 1","15 7 Deadly Sins.mp3","Rock","CD",1
6751,"OSXAir.home","/Users/rduvalwa2/Music/iTunes/iTunes Music/Music","The Traveling Wilburys","The Traveling Wilburys, Vol. 1","18 Cool Dry Place.mp3","Rock","CD",1
6752,"OSXAir.home","/Users/rduvalwa2/Music/iTunes/iTunes Music/Music","The Traveling Wilburys","The Traveling Wilburys, Vol. 1","07 Heading For The Light.mp3","Rock","CD",1
6753,"OSXAir.home","/Users/rduvalwa2/Music/iTunes/iTunes Music/Music","The Traveling Wilburys","The Traveling Wilburys, Vol. 1","16 Poor House.mp3","Rock","CD",1
6754,"OSXAir.home","/Users/rduvalwa2/Music/iTunes/iTunes Music/Music","The Traveling Wilburys","The Traveling Wilburys, Vol. 1","09 Tweeter And The Monkey Man.mp3","Rock","CD",1
6755,"OSXAir.home","/Users/rduvalwa2/Music/iTunes/iTunes Music/Music","The Traveling Wilburys","The Traveling Wilburys, Vol. 1","20 You Took My Breath Away.mp3","Rock","CD",1
6756,"OSXAir.home","/Users/rduvalwa2/Music/iTunes/iTunes Music/Music","The Traveling Wilburys","The Traveling Wilburys, Vol. 1","01 Handle With Care.mp3","Rock","CD",1
6757,"OSXAir.home","/Users/rduvalwa2/Music/iTunes/iTunes Music/Music","The Traveling Wilburys","The Traveling Wilburys, Vol. 1","17 Where Were You Last Night.mp3","Rock","CD",1
6758,"OSXAir.home","/Users/rduvalwa2/Music/iTunes/iTunes Music/Music","The Traveling Wilburys","The Traveling Wilburys, Vol. 1","05 Not Alone Any More.mp3","Rock","CD",1
6759,"OSXAir.home","/Users/rduvalwa2/Music/iTunes/iTunes Music/Music","The Traveling Wilburys","The Traveling Wilburys, Vol. 1","04 Last Night.mp3","Rock","CD",1
6760,"OSXAir.home","/Users/rduvalwa2/Music/iTunes/iTunes Music/Music","The Traveling Wilburys","The Traveling Wilburys, Vol. 1","02 Dirty World.mp3","Rock","CD",1
6761,"OSXAir.home","/Users/rduvalwa2/Music/iTunes/iTunes Music/Music","The Traveling Wilburys","The Traveling Wilburys, Vol. 1","13 If You Belonged To Me.mp3","Rock","CD",1
6762,"OSXAir.home","/Users/rduvalwa2/Music/iTunes/iTunes Music/Music","The Traveling Wilburys","The Traveling Wilburys, Vol. 1","12 Inside Out.mp3","Rock","CD",1
6763,"OSXAir.home","/Users/rduvalwa2/Music/iTunes/iTunes Music/Music","The Traveling Wilburys","The Traveling Wilburys, Vol. 1","11 She's My Baby.mp3","Rock","CD",1
6764,"OSXAir.home","/Users/rduvalwa2/Music/iTunes/iTunes Music/Music","The Traveling Wilburys","The Traveling Wilburys, Vol. 1","03 Rattled.mp3","Rock","CD",1
6765,"OSXAir.home","/Users/rduvalwa2/Music/iTunes/iTunes Music/Music","The Traveling Wilburys","The Traveling Wilburys, Vol. 1","19 New Blue Moon.mp3","Rock","CD",1
6766,"OSXAir.home","/Users/rduvalwa2/Music/iTunes/iTunes Music/Music","The Traveling Wilburys","The Traveling Wilburys, Vol. 1","06 Congratulations.mp3","Rock","CD",1
6767,"OSXAir.home","/Users/rduvalwa2/Music/iTunes/iTunes Music/Music","Neil Sedaka","Love Songs_ Neil Sedaka","03 Breaking Up Is Hard to Do.m4p","Pop","Download",1
6768,"OSXAir.home","/Users/rduvalwa2/Music/iTunes/iTunes Music/Music","James Brown","The 50th Anniversary Collection [Disc 2]","2-13 Down And Out In New York City.mp3","R&B","CD",1
6769,"OSXAir.home","/Users/rduvalwa2/Music/iTunes/iTunes Music/Music","James Brown","The 50th Anniversary Collection [Disc 2]","2-09 Talkin' Loud And Sayin' Nothing.mp3","R&B","CD",1
6770,"OSXAir.home","/Users/rduvalwa2/Music/iTunes/iTunes Music/Music","James Brown","The 50th Anniversary Collection [Disc 2]","2-23 Static.mp3","R&B","CD",1
6771,"OSXAir.home","/Users/rduvalwa2/Music/iTunes/iTunes Music/Music","James Brown","The 50th Anniversary Collection [Disc 2]","2-03 Super Bad.mp3","R&B","CD",1
6772,"OSXAir.home","/Users/rduvalwa2/Music/iTunes/iTunes Music/Music","James Brown","The 50th Anniversary Collection [Disc 2]","2-10 There It Is.mp3","R&B","CD",1
6773,"OSXAir.home","/Users/rduvalwa2/Music/iTunes/iTunes Music/Music","James Brown","The 50th Anniversary Collection [Disc 2]","2-08 I'm A Greedy Man.mp3","R&B","CD",1
6774,"OSXAir.home","/Users/rduvalwa2/Music/iTunes/iTunes Music/Music","James Brown","The 50th Anniversary Collection [Disc 2]","2-19 Funky President (People It's Bad).mp3","R&B","CD",1
6775,"OSXAir.home","/Users/rduvalwa2/Music/iTunes/iTunes Music/Music","James Brown","The 50th Anniversary Collection [Disc 2]","2-15 Doing It To Death.mp3","R&B","CD",1
6776,"OSXAir.home","/Users/rduvalwa2/Music/iTunes/iTunes Music/Music","James Brown","The 50th Anniversary Collection [Disc 2]","2-11 Get On The Good Foot.mp3","R&B","CD",1
6777,"OSXAir.home","/Users/rduvalwa2/Music/iTunes/iTunes Music/Music","James Brown","The 50th Anniversary Collection [Disc 2]","2-20 Get Up Offa That Thing.mp3","R&B","CD",1
6778,"OSXAir.home","/Users/rduvalwa2/Music/iTunes/iTunes Music/Music","James Brown","The 50th Anniversary Collection [Disc 2]","2-04 Get Up, Get Into It, Get Involved.mp3","R&B","CD",1
6779,"OSXAir.home","/Users/rduvalwa2/Music/iTunes/iTunes Music/Music","James Brown","The 50th Anniversary Collection [Disc 2]","2-18 Papa Don't Take No Mess.mp3","R&B","CD",1
6780,"OSXAir.home","/Users/rduvalwa2/Music/iTunes/iTunes Music/Music","James Brown","The 50th Anniversary Collection [Disc 2]","2-05 Soul Power.mp3","R&B","CD",1
6781,"OSXAir.home","/Users/rduvalwa2/Music/iTunes/iTunes Music/Music","James Brown","The 50th Anniversary Collection [Disc 2]","2-04 Get Up, Get Into It, Get Involved 1.mp3","R&B","CD",1
6782,"OSXAir.home","/Users/rduvalwa2/Music/iTunes/iTunes Music/Music","James Brown","The 50th Anniversary Collection [Disc 2]","2-12 I Got Ants In My Pants.mp3","R&B","CD",1
6783,"OSXAir.home","/Users/rduvalwa2/Music/iTunes/iTunes Music/Music","James Brown","The 50th Anniversary Collection [Disc 2]","2-22 It's Too Funky In Here.mp3","R&B","CD",1
6784,"OSXAir.home","/Users/rduvalwa2/Music/iTunes/iTunes Music/Music","James Brown","The 50th Anniversary Collection [Disc 2]","2-21 Bodyheat.mp3","R&B","CD",1
6785,"OSXAir.home","/Users/rduvalwa2/Music/iTunes/iTunes Music/Music","James Brown","The 50th Anniversary Collection [Disc 2]","2-07 Make It Funky.mp3","R&B","CD",1
6786,"OSXAir.home","/Users/rduvalwa2/Music/iTunes/iTunes Music/Music","James Brown","The 50th Anniversary Collection [Disc 2]","2-14 Sexy, Sexy, Sexy.mp3","R&B","CD",1
6787,"OSXAir.home","/Users/rduvalwa2/Music/iTunes/iTunes Music/Music","James Brown","The 50th Anniversary Collection [Disc 2]","2-02 Sex Machine.mp3","R&B","CD",1
6788,"OSXAir.home","/Users/rduvalwa2/Music/iTunes/iTunes Music/Music","James Brown","The 50th Anniversary Collection [Disc 2]","2-01 It's A New Day.mp3","R&B","CD",1
6789,"OSXAir.home","/Users/rduvalwa2/Music/iTunes/iTunes Music/Music","James Brown","The 50th Anniversary Collection [Disc 2]","2-06 Hot Pants.mp3","R&B","CD",1
6790,"OSXAir.home","/Users/rduvalwa2/Music/iTunes/iTunes Music/Music","James Brown","The 50th Anniversary Collection [Disc 2]","2-17 My Thang.mp3","R&B","CD",1
6791,"OSXAir.home","/Users/rduvalwa2/Music/iTunes/iTunes Music/Music","James Brown","The 50th Anniversary Collection [Disc 2]","2-16 The Payback.mp3","R&B","CD",1
6792,"OSXAir.home","/Users/rduvalwa2/Music/iTunes/iTunes Music/Music","James Brown","The 50th Anniversary Collection [Disc 1]","1-14 Bring It Up.mp3","R&B","CD",1
6793,"OSXAir.home","/Users/rduvalwa2/Music/iTunes/iTunes Music/Music","James Brown","The 50th Anniversary Collection [Disc 1]","1-23 Give It Up Or Turnit A Loose.mp3","R&B","CD",1
6794,"OSXAir.home","/Users/rduvalwa2/Music/iTunes/iTunes Music/Music","James Brown","The 50th Anniversary Collection [Disc 1]","1-22 Say It Loud - I'm Black And I'm Proud (Pt. 1) [Single Version].mp3","R&B","CD",1
6795,"OSXAir.home","/Users/rduvalwa2/Music/iTunes/iTunes Music/Music","James Brown","The 50th Anniversary Collection [Disc 1]","1-12 I Got You (I Feel Good).mp3","R&B","CD",1
6796,"OSXAir.home","/Users/rduvalwa2/Music/iTunes/iTunes Music/Music","James Brown","The 50th Anniversary Collection [Disc 1]","1-24 I Don't Want Nobody To Give Me Nothing (Open Up The Door I'll Get It Myself), Pt. 1 [Single Version].mp3","R&B","CD",1
6797,"OSXAir.home","/Users/rduvalwa2/Music/iTunes/iTunes Music/Music","James Brown","The 50th Anniversary Collection [Disc 1]","1-07 Lost Someone.mp3","R&B","CD",1
6798,"OSXAir.home","/Users/rduvalwa2/Music/iTunes/iTunes Music/Music","James Brown","The 50th Anniversary Collection [Disc 1]","1-04 I'll Go Crazy.mp3","R&B","CD",1
6799,"OSXAir.home","/Users/rduvalwa2/Music/iTunes/iTunes Music/Music","James Brown","The 50th Anniversary Collection [Disc 1]","1-13 It's A Man's Man's Man's World.mp3","R&B","CD",1
6800,"OSXAir.home","/Users/rduvalwa2/Music/iTunes/iTunes Music/Music","James Brown","The 50th Anniversary Collection [Disc 1]","1-10 Out Of Sight.mp3","R&B","CD",1
6801,"OSXAir.home","/Users/rduvalwa2/Music/iTunes/iTunes Music/Music","James Brown","The 50th Anniversary Collection [Disc 1]","1-27 Ain't It Funky Now [Single Version].mp3","R&B","CD",1
6802,"OSXAir.home","/Users/rduvalwa2/Music/iTunes/iTunes Music/Music","James Brown","The 50th Anniversary Collection [Disc 1]","1-11 Papa's Got A Brand New Bag.mp3","R&B","CD",1
6803,"OSXAir.home","/Users/rduvalwa2/Music/iTunes/iTunes Music/Music","James Brown","The 50th Anniversary Collection [Disc 1]","1-02 Try Me.mp3","R&B","CD",1
6804,"OSXAir.home","/Users/rduvalwa2/Music/iTunes/iTunes Music/Music","James Brown","The 50th Anniversary Collection [Disc 1]","1-20 I Got The Feelin'.mp3","R&B","CD",1
6805,"OSXAir.home","/Users/rduvalwa2/Music/iTunes/iTunes Music/Music","James Brown","The 50th Anniversary Collection [Disc 1]","1-18 There Was A Time.mp3","R&B","CD",1
6806,"OSXAir.home","/Users/rduvalwa2/Music/iTunes/iTunes Music/Music","James Brown","The 50th Anniversary Collection [Disc 1]","1-17 Get It Together.mp3","R&B","CD",1
6807,"OSXAir.home","/Users/rduvalwa2/Music/iTunes/iTunes Music/Music","James Brown","The 50th Anniversary Collection [Disc 1]","1-21 Licking Stick-Licking Stick.mp3","R&B","CD",1
6808,"OSXAir.home","/Users/rduvalwa2/Music/iTunes/iTunes Music/Music","James Brown","The 50th Anniversary Collection [Disc 1]","1-06 Bewildered.mp3","R&B","CD",1
6809,"OSXAir.home","/Users/rduvalwa2/Music/iTunes/iTunes Music/Music","James Brown","The 50th Anniversary Collection [Disc 1]","1-26 Mother Popcorn.mp3","R&B","CD",1
6810,"OSXAir.home","/Users/rduvalwa2/Music/iTunes/iTunes Music/Music","James Brown","The 50th Anniversary Collection [Disc 1]","1-16 Cold Sweat.mp3","R&B","CD",1
6811,"OSXAir.home","/Users/rduvalwa2/Music/iTunes/iTunes Music/Music","James Brown","The 50th Anniversary Collection [Disc 1]","1-25 The Popcorn.mp3","R&B","CD",1
6812,"OSXAir.home","/Users/rduvalwa2/Music/iTunes/iTunes Music/Music","James Brown","The 50th Anniversary Collection [Disc 1]","1-19 I Can't Stand Myself (When You Touch Me), Pt. 1 [Single Version].mp3","R&B","CD",1
6813,"OSXAir.home","/Users/rduvalwa2/Music/iTunes/iTunes Music/Music","James Brown","The 50th Anniversary Collection [Disc 1]","1-01 Please, Please, Please.mp3","R&B","CD",1
6814,"OSXAir.home","/Users/rduvalwa2/Music/iTunes/iTunes Music/Music","James Brown","The 50th Anniversary Collection [Disc 1]","1-03 Good Good Lovin'.mp3","R&B","CD",1
6815,"OSXAir.home","/Users/rduvalwa2/Music/iTunes/iTunes Music/Music","James Brown","The 50th Anniversary Collection [Disc 1]","1-15 Let Yourself Go.mp3","R&B","CD",1
6816,"OSXAir.home","/Users/rduvalwa2/Music/iTunes/iTunes Music/Music","James Brown","The 50th Anniversary Collection [Disc 1]","1-05 Think.mp3","R&B","CD",1
6817,"OSXAir.home","/Users/rduvalwa2/Music/iTunes/iTunes Music/Music","James Brown","The 50th Anniversary Collection [Disc 1]","1-09 Prisoner Of Love.mp3","R&B","CD",1
6818,"OSXAir.home","/Users/rduvalwa2/Music/iTunes/iTunes Music/Music","James Brown","The 50th Anniversary Collection [Disc 1]","1-08 Night Train.mp3","R&B","CD",1
6819,"OSXAir.home","/Users/rduvalwa2/Music/iTunes/iTunes Music/Music","Robert Plant & Alison Krauss","Raising Sand","03 Sister Rosetta Goes Before Us.mp3","Country","Download",1
6820,"OSXAir.home","/Users/rduvalwa2/Music/iTunes/iTunes Music/Music","Robert Plant & Alison Krauss","Raising Sand","11 Nothin'.mp3","Country","Download",1
6821,"OSXAir.home","/Users/rduvalwa2/Music/iTunes/iTunes Music/Music","Robert Plant & Alison Krauss","Raising Sand","01 Rich Woman.mp3","Country","Download",1
6822,"OSXAir.home","/Users/rduvalwa2/Music/iTunes/iTunes Music/Music","Robert Plant & Alison Krauss","Raising Sand","09 Fortune Teller.mp3","Country","Download",1
6823,"OSXAir.home","/Users/rduvalwa2/Music/iTunes/iTunes Music/Music","Robert Plant & Alison Krauss","Raising Sand","10 Stick With Me Baby.mp3","Country","Download",1
6824,"OSXAir.home","/Users/rduvalwa2/Music/iTunes/iTunes Music/Music","Robert Plant & Alison Krauss","Raising Sand","13 Your Long Journey.mp3","Country","Download",1
6825,"OSXAir.home","/Users/rduvalwa2/Music/iTunes/iTunes Music/Music","Robert Plant & Alison Krauss","Raising Sand","06 Through The Morning, Through The Night.mp3","Country","Download",1
6826,"OSXAir.home","/Users/rduvalwa2/Music/iTunes/iTunes Music/Music","Robert Plant & Alison Krauss","Raising Sand","02 Killing The Blues.mp3","Country","Download",1
6827,"OSXAir.home","/Users/rduvalwa2/Music/iTunes/iTunes Music/Music","Robert Plant & Alison Krauss","Raising Sand","05 Gone Gone Gone (Done Moved On).mp3","Country","Download",1
6828,"OSXAir.home","/Users/rduvalwa2/Music/iTunes/iTunes Music/Music","Robert Plant & Alison Krauss","Raising Sand","12 Let Your Loss Be Your Lesson.mp3","Country","Download",1
6829,"OSXAir.home","/Users/rduvalwa2/Music/iTunes/iTunes Music/Music","Robert Plant & Alison Krauss","Raising Sand","08 Trampled Rose.mp3","Country","Download",1
6830,"OSXAir.home","/Users/rduvalwa2/Music/iTunes/iTunes Music/Music","Robert Plant & Alison Krauss","Raising Sand","04 Polly Come Home.mp3","Country","Download",1
6831,"OSXAir.home","/Users/rduvalwa2/Music/iTunes/iTunes Music/Music","Robert Plant & Alison Krauss","Raising Sand","07 Please Read The Letter.mp3","Country","Download",1
6832,"OSXAir.home","/Users/rduvalwa2/Music/iTunes/iTunes Music/Music","Dave Mason","Split Coconut","Long Lost Friend.mp3","Rock","Download",1
6833,"OSXAir.home","/Users/rduvalwa2/Music/iTunes/iTunes Music/Music","Dave Mason","Split Coconut","Two Guitar Lovers.mp3","Rock","Download",1
